device_info_serial,date_time,latitude,longitude
2159,5/05/2016 14:26,-33.8609916,121.8238736
2159,5/05/2016 14:56,-33.8608966,121.823893
2159,5/05/2016 15:27,-33.8610346,121.8238457
2159,5/05/2016 15:57,-33.8610304,121.8238296
2159,5/05/2016 16:28,-33.8611457,121.8243467
2159,5/05/2016 16:59,-33.8610706,121.8238038
2159,5/05/2016 17:29,-33.8609899,121.8238634
2159,5/05/2016 17:59,-33.860997,121.8237826
2159,5/05/2016 18:29,-33.8609998,121.8239044
2159,5/05/2016 18:59,-33.8610974,121.8239191
2159,5/05/2016 19:29,-33.8609989,121.8238954
2159,5/05/2016 20:00,-33.8606211,121.8238754
2159,5/05/2016 20:30,-33.861042,121.8238726
2159,5/05/2016 21:00,-33.8608039,121.8239597
2159,5/05/2016 21:31,-33.8612132,121.823811
2159,5/05/2016 21:46,-33.8609035,121.8238638
2159,5/05/2016 22:01,-33.8611155,121.8238037
2159,5/05/2016 22:16,-33.8609591,121.8239185
2159,5/05/2016 22:31,-33.8598441,121.7986307
2159,5/05/2016 22:46,-33.8599812,121.7983852
2159,5/05/2016 23:01,-33.8600208,121.7983863
2159,5/05/2016 23:16,-33.860082,121.7971944
2159,5/05/2016 23:31,-33.859123,121.7968746
2159,5/05/2016 23:46,-33.8622963,121.7957992
2159,6/05/2016 0:01,-33.860883,121.7988122
2159,6/05/2016 0:16,-33.8599205,121.7987892
2159,6/05/2016 0:31,-33.8599536,121.7985893
2159,6/05/2016 0:46,-33.859933,121.7984925
2159,6/05/2016 1:02,-33.8598773,121.7983444
2159,6/05/2016 1:17,-33.8600114,121.7970826
2159,6/05/2016 1:32,-33.8626651,121.8003098
2159,6/05/2016 1:47,-33.8639554,121.8023809
2159,6/05/2016 2:01,-33.8619393,121.7987486
2159,6/05/2016 2:16,-33.8621343,121.7988151
2159,6/05/2016 2:32,-33.8643577,121.8006616
2159,6/05/2016 2:47,-33.8639827,121.8006899
2159,6/05/2016 3:02,-33.8650831,121.8011703
2159,6/05/2016 3:17,-33.8650943,121.8009324
2159,6/05/2016 3:32,-33.8679324,121.7992795
2159,6/05/2016 3:47,-33.8701823,121.7966698
2159,6/05/2016 4:03,-33.8634175,121.8004914
2159,6/05/2016 4:18,-33.8634589,121.8004973
2159,6/05/2016 4:33,-33.860964,121.799361
2159,6/05/2016 4:48,-33.8609914,121.7994354
2159,6/05/2016 5:03,-33.8610442,121.799385
2159,6/05/2016 5:18,-33.8594829,121.798296
2159,6/05/2016 5:34,-33.8594829,121.7983119
2159,6/05/2016 5:49,-33.8596419,121.7986012
2159,6/05/2016 6:04,-33.8598407,121.7985888
2159,6/05/2016 6:19,-33.8599429,121.798475
2159,6/05/2016 6:34,-33.8599527,121.7985873
2159,6/05/2016 6:49,-33.8593901,121.797636
2159,6/05/2016 7:04,-33.8610434,121.7965029
2159,6/05/2016 7:19,-33.8633295,121.7988795
2159,6/05/2016 7:34,-33.861815,121.8011048
2159,6/05/2016 7:49,-33.8597267,121.7993814
2159,6/05/2016 8:04,-33.8595891,121.798203
2159,6/05/2016 8:19,-33.8598943,121.7983689
2159,6/05/2016 8:34,-33.8597807,121.7972845
2159,6/05/2016 8:49,-33.8586665,121.8021536
2159,6/05/2016 9:04,-33.8619191,121.819646
2159,6/05/2016 9:19,-33.8595196,121.8562079
2159,6/05/2016 9:35,-33.8595388,121.8562135
2159,6/05/2016 9:50,-33.8595968,121.8561915
2159,6/05/2016 10:05,-33.8596585,121.85611
2159,6/05/2016 10:20,-33.8596041,121.855959
2159,6/05/2016 10:50,-33.8595056,121.8561228
2159,6/05/2016 11:20,-33.8590568,121.8564929
2159,6/05/2016 11:50,-33.8596066,121.8561058
2159,6/05/2016 12:21,-33.8595672,121.8562963
2159,6/05/2016 12:51,-33.8595236,121.8561488
2159,6/05/2016 13:21,-33.8595485,121.8561141
2159,6/05/2016 13:51,-33.8594974,121.8561516
2159,6/05/2016 14:22,-33.8593484,121.8562759
2159,8/05/2016 3:48,-33.7943018,121.7905103
2159,8/05/2016 4:04,-33.7943869,121.790145
2159,8/05/2016 4:18,-33.7952283,121.789627
2159,8/05/2016 4:33,-33.795319,121.789425
2159,8/05/2016 4:48,-33.7945734,121.7938715
2159,8/05/2016 5:04,-33.7958897,121.7972795
2159,8/05/2016 5:19,-33.8028652,121.813033
2159,8/05/2016 5:35,-33.802361,121.812391
2159,8/05/2016 5:50,-33.802171,121.8121954
2159,8/05/2016 6:06,-33.8028767,121.8129584
2159,8/05/2016 6:21,-33.8018394,121.8117849
2159,8/05/2016 6:36,-33.8022109,121.8117833
2159,8/05/2016 6:51,-33.8023814,121.8124994
2159,8/05/2016 7:07,-33.802355,121.8124857
2159,8/05/2016 7:22,-33.8206983,121.8383219
2159,8/05/2016 7:37,-33.8402064,121.8589978
2159,8/05/2016 7:53,-33.8429773,121.8617451
2159,8/05/2016 8:08,-33.8573674,121.8668826
2159,8/05/2016 8:23,-33.8604071,121.8672766
2159,8/05/2016 8:38,-33.8603546,121.8678744
2159,8/05/2016 8:53,-33.8604382,121.8680108
2159,8/05/2016 9:08,-33.8604888,121.8679878
2159,8/05/2016 9:23,-33.8608957,121.8686851
2159,8/05/2016 9:39,-33.8565222,121.8741652
2159,8/05/2016 9:54,-33.8565132,121.8741582
2159,8/05/2016 10:09,-33.8564884,121.8741917
2159,8/05/2016 10:24,-33.8564933,121.874179
2159,8/05/2016 10:54,-33.8565084,121.8741849
2159,8/05/2016 11:24,-33.8565716,121.8742285
2159,8/05/2016 11:55,-33.8564554,121.8742148
2159,8/05/2016 12:25,-33.8565423,121.8741701
2159,8/05/2016 12:55,-33.8565125,121.8743183
2159,8/05/2016 13:26,-33.8564965,121.8742233
2159,8/05/2016 13:56,-33.8565197,121.874228
2159,8/05/2016 14:27,-33.8565226,121.8741811
2159,8/05/2016 14:57,-33.8564834,121.8742052
2159,8/05/2016 15:27,-33.8564299,121.8742275
2159,8/05/2016 15:57,-33.8564846,121.8741982
2159,8/05/2016 16:27,-33.8565451,121.8741479
2159,8/05/2016 16:57,-33.8565746,121.8740456
2159,8/05/2016 17:27,-33.8564787,121.8741839
2159,8/05/2016 17:57,-33.8564306,121.874221
2159,8/05/2016 18:27,-33.8565539,121.8741706
2159,8/05/2016 18:58,-33.8564905,121.8741594
2159,8/05/2016 19:27,-33.8565178,121.8741915
2159,8/05/2016 19:57,-33.856422,121.8742605
2159,8/05/2016 21:01,-33.8565365,121.8741835
2159,8/05/2016 21:30,-33.8564243,121.874167
2159,8/05/2016 21:45,-33.8564632,121.8744538
2159,8/05/2016 22:01,-33.8564991,121.8741758
2159,8/05/2016 22:16,-33.8574916,121.8691766
2159,8/05/2016 22:31,-33.8539618,121.877578
2159,8/05/2016 22:46,-33.8540811,121.8775534
2159,8/05/2016 23:01,-33.854326,121.8774519
2159,8/05/2016 23:16,-33.8540262,121.8774772
2159,8/05/2016 23:31,-33.8540464,121.8775541
2159,8/05/2016 23:47,-33.8540444,121.8775945
2159,9/05/2016 0:01,-33.8540522,121.8775608
2159,9/05/2016 0:16,-33.8540479,121.8775341
2159,9/05/2016 0:31,-33.8540993,121.8775116
2159,9/05/2016 0:46,-33.8540449,121.8775877
2159,9/05/2016 1:02,-33.8576981,121.8801773
2159,9/05/2016 1:17,-33.8539863,121.8775133
2159,9/05/2016 1:32,-33.8542411,121.8776867
2159,9/05/2016 1:47,-33.8563036,121.8747552
2159,9/05/2016 2:02,-33.8564264,121.8747273
2159,9/05/2016 2:17,-33.8562899,121.8747914
2159,9/05/2016 2:32,-33.8563765,121.874756
2159,9/05/2016 2:47,-33.8564036,121.8746959
2159,9/05/2016 3:03,-33.8564057,121.874699
2159,9/05/2016 3:18,-33.8550589,121.8768612
2159,9/05/2016 3:33,-33.8551343,121.8766985
2159,9/05/2016 3:48,-33.8551624,121.8767214
2159,14/05/2016 5:19,-33.7873419,121.8481275
2159,14/05/2016 5:34,-33.7878846,121.8478781
2159,14/05/2016 5:49,-33.7878221,121.8479079
2159,14/05/2016 6:04,-33.7877257,121.8480759
2159,14/05/2016 6:19,-33.7876703,121.8479973
2159,14/05/2016 6:34,-33.7877062,121.848041
2159,14/05/2016 6:49,-33.787803,121.8479533
2159,14/05/2016 7:04,-33.787658,121.8479109
2159,14/05/2016 7:19,-33.7876099,121.8481936
2159,14/05/2016 7:35,-33.789598,121.8491461
2159,14/05/2016 7:50,-33.7904954,121.8502924
2159,14/05/2016 8:05,-33.805669,121.8504836
2159,14/05/2016 8:20,-33.8408242,121.8528181
2159,14/05/2016 8:35,-33.8440982,121.8511965
2159,14/05/2016 8:51,-33.8575249,121.8667653
2159,14/05/2016 9:06,-33.8575376,121.8692271
2159,14/05/2016 9:21,-33.8574466,121.8691322
2159,14/05/2016 9:37,-33.8575607,121.8691794
2159,14/05/2016 9:51,-33.8575261,121.8691667
2159,14/05/2016 10:06,-33.8575277,121.8691626
2159,14/05/2016 10:21,-33.8575019,121.8691632
2159,14/05/2016 10:51,-33.857446,121.8691984
2159,14/05/2016 11:21,-33.8574752,121.8691805
2159,14/05/2016 11:52,-33.8574908,121.8691932
2159,14/05/2016 12:22,-33.8574767,121.8691723
2159,14/05/2016 12:53,-33.8574654,121.8691097
2159,14/05/2016 13:23,-33.8574442,121.8691977
2159,14/05/2016 13:53,-33.8574308,121.8691678
2159,14/05/2016 14:23,-33.8575852,121.8692003
2159,14/05/2016 14:54,-33.8575048,121.8691974
2159,14/05/2016 15:24,-33.85746,121.8691778
2159,14/05/2016 15:54,-33.8574655,121.8691724
2159,14/05/2016 16:25,-33.8574882,121.8692267
2159,14/05/2016 16:55,-33.8574718,121.8691305
2159,14/05/2016 17:25,-33.8575036,121.8691324
2159,14/05/2016 17:55,-33.8574634,121.8692409
2159,14/05/2016 18:26,-33.8575685,121.8692637
2159,14/05/2016 18:56,-33.8574828,121.869085
2159,14/05/2016 19:27,-33.8575136,121.8692444
2159,14/05/2016 19:58,-33.8574996,121.8691723
2159,14/05/2016 20:28,-33.8574664,121.8691155
2159,14/05/2016 20:58,-33.8574188,121.8692407
2159,14/05/2016 21:28,-33.8574662,121.8691526
2159,14/05/2016 21:43,-33.8574523,121.8691762
2159,14/05/2016 21:58,-33.8573304,121.8692562
2159,16/05/2016 2:56,-33.7287855,121.631243
2159,16/05/2016 3:11,-33.7279214,121.6194712
2159,16/05/2016 3:26,-33.7278906,121.6194848
2159,16/05/2016 3:42,-33.730066,121.6207169
2159,16/05/2016 3:57,-33.7575889,121.6053354
2159,16/05/2016 4:12,-33.7393411,121.6150572
2159,16/05/2016 4:27,-33.7393788,121.6146058
2159,16/05/2016 4:43,-33.7393038,121.6147238
2159,16/05/2016 4:58,-33.7394537,121.6145886
2159,16/05/2016 5:13,-33.7393703,121.6146075
2159,16/05/2016 5:28,-33.7395155,121.6144339
2159,16/05/2016 5:44,-33.7393843,121.6145951
2159,16/05/2016 5:59,-33.7393942,121.6145897
2159,16/05/2016 6:14,-33.7467576,121.6124329
2159,16/05/2016 6:29,-33.7432547,121.6269321
2159,16/05/2016 6:44,-33.7391612,121.6379
2159,16/05/2016 6:59,-33.7390989,121.6378894
2159,16/05/2016 7:14,-33.7391033,121.6382227
2159,16/05/2016 7:29,-33.7392026,121.6381509
2159,16/05/2016 7:45,-33.7391497,121.6382254
2159,16/05/2016 8:01,-33.7345601,121.6419253
2159,16/05/2016 8:16,-33.7258867,121.6515214
2159,16/05/2016 8:30,-33.7325618,121.6947264
2159,16/05/2016 8:45,-33.7362633,121.7114644
2159,16/05/2016 9:00,-33.7364094,121.7114891
2159,16/05/2016 9:15,-33.7405882,121.7334509
2159,16/05/2016 9:31,-33.7404466,121.7347239
2159,16/05/2016 9:46,-33.7704073,121.7747316
2159,16/05/2016 10:01,-33.7703842,121.7747484
2159,16/05/2016 10:16,-33.7704489,121.7746982
2159,16/05/2016 10:46,-33.7703342,121.7747966
2159,16/05/2016 11:16,-33.7705006,121.774723
2159,16/05/2016 11:46,-33.7704847,121.7747324
2159,16/05/2016 12:16,-33.7704305,121.7746973
2159,16/05/2016 12:47,-33.7704117,121.7747277
2159,16/05/2016 13:17,-33.7705106,121.7745948
2159,16/05/2016 13:47,-33.7704549,121.7747498
2159,16/05/2016 14:17,-33.7704622,121.7747476
2159,16/05/2016 14:47,-33.7703988,121.7746984
2159,16/05/2016 15:17,-33.7704083,121.7747095
2159,16/05/2016 15:47,-33.7703887,121.7747031
2159,16/05/2016 16:18,-33.7704375,121.7747537
2159,16/05/2016 16:48,-33.7704201,121.7747637
2159,16/05/2016 17:18,-33.7704541,121.7746741
2159,16/05/2016 17:48,-33.7704547,121.7747121
2159,16/05/2016 18:18,-33.7703853,121.7747081
2159,16/05/2016 18:49,-33.7703715,121.7747221
2159,16/05/2016 19:19,-33.7704846,121.7747244
2159,16/05/2016 19:49,-33.7704076,121.774654
2159,16/05/2016 20:19,-33.7704222,121.7746702
2159,16/05/2016 20:49,-33.7704058,121.7746992
2159,16/05/2016 21:19,-33.7704718,121.7746856
2159,16/05/2016 21:34,-33.7704547,121.7746656
2159,16/05/2016 21:49,-33.7705288,121.7747467
2159,16/05/2016 22:05,-33.7704391,121.7747243
2159,16/05/2016 22:19,-33.7704485,121.7747542
2159,16/05/2016 22:34,-33.7913373,121.8314757
2159,16/05/2016 22:50,-33.7900905,121.8482865
2159,16/05/2016 23:05,-33.7881867,121.8483515
2159,16/05/2016 23:35,-33.8189314,121.9148003
2159,16/05/2016 23:50,-33.8189837,121.9148326
2159,17/05/2016 0:05,-33.8188728,121.9148203
2159,17/05/2016 0:20,-33.8189245,121.9148077
2159,17/05/2016 0:35,-33.819068,121.9148077
2159,17/05/2016 0:50,-33.8188677,121.9147367
2159,17/05/2016 1:05,-33.8189391,121.9149114
2159,17/05/2016 1:20,-33.818942,121.9147517
2159,17/05/2016 1:36,-33.8223359,121.9126172
2159,17/05/2016 1:51,-33.8217771,121.9116177
2159,17/05/2016 2:06,-33.8217985,121.9116175
2159,17/05/2016 2:21,-33.8217426,121.9116003
2159,17/05/2016 2:36,-33.821766,121.9116305
2159,17/05/2016 2:51,-33.8217771,121.9115719
2159,17/05/2016 3:06,-33.8217929,121.9114425
2159,17/05/2016 3:21,-33.8217255,121.911616
2159,17/05/2016 3:36,-33.8217167,121.9115892
2159,17/05/2016 3:51,-33.8217419,121.9116078
2159,17/05/2016 4:26,-33.8217174,121.9116468
2159,17/05/2016 4:41,-33.8217851,121.9116038
2159,17/05/2016 4:56,-33.8216402,121.9116717
2159,17/05/2016 5:11,-33.8216396,121.91162
2159,17/05/2016 5:26,-33.8216157,121.9118461
2159,17/05/2016 5:41,-33.8189382,121.9147727
2159,17/05/2016 5:56,-33.8189939,121.9146614
2159,17/05/2016 6:12,-33.8188641,121.9148932
2159,17/05/2016 6:27,-33.8188601,121.9148894
2159,17/05/2016 6:42,-33.8188719,121.9148544
2159,17/05/2016 6:57,-33.8188371,121.9148821
2159,17/05/2016 7:12,-33.8188876,121.9147622
2159,17/05/2016 7:27,-33.8188759,121.9148072
2159,17/05/2016 7:42,-33.8189573,121.9148099
2159,17/05/2016 7:57,-33.821824,121.911068
2159,17/05/2016 8:12,-33.8226066,121.9112333
2159,17/05/2016 8:27,-33.822592,121.9112442
2159,17/05/2016 8:42,-33.822591,121.9112611
2159,20/05/2016 5:05,-33.7926394,121.8560347
2159,20/05/2016 5:20,-33.7926391,121.8560272
2159,20/05/2016 5:35,-33.805014,121.868673
2159,20/05/2016 5:50,-33.8056668,121.8714118
2159,20/05/2016 6:05,-33.8055267,121.8712985
2159,20/05/2016 6:20,-33.8058537,121.8721711
2159,20/05/2016 6:35,-33.8056434,121.8713964
2159,20/05/2016 6:50,-33.806042,121.871675
2159,20/05/2016 7:05,-33.8060058,121.8721967
2159,20/05/2016 7:20,-33.8066971,121.8730272
2159,20/05/2016 7:35,-33.8066239,121.8733374
2159,20/05/2016 7:50,-33.8048247,121.8706336
2159,20/05/2016 8:06,-33.8209738,121.8541853
2159,20/05/2016 8:21,-33.8423256,121.8505466
2159,20/05/2016 8:37,-33.8447697,121.8490505
2159,20/05/2016 8:52,-33.8491195,121.8523991
2159,20/05/2016 9:07,-33.8562061,121.8618867
2159,20/05/2016 9:22,-33.8567201,121.8646823
2159,20/05/2016 9:37,-33.8553451,121.8649446
2159,20/05/2016 9:52,-33.8554159,121.8649793
2159,20/05/2016 10:07,-33.8553254,121.8650667
2159,20/05/2016 10:22,-33.8553996,121.864961
2159,20/05/2016 10:53,-33.8550984,121.8651147
2159,20/05/2016 11:23,-33.8553646,121.8650227
2159,20/05/2016 11:53,-33.8554173,121.8651377
2159,20/05/2016 12:23,-33.8553435,121.8646206
2159,20/05/2016 12:54,-33.8553803,121.8649756
2159,20/05/2016 13:24,-33.8553446,121.8650023
2159,20/05/2016 13:54,-33.8554233,121.8649041
2159,20/05/2016 14:24,-33.8552673,121.8653777
2159,20/05/2016 14:55,-33.8553569,121.8648499
2159,20/05/2016 15:25,-33.8553398,121.8650365
2159,20/05/2016 15:55,-33.8553691,121.8649931
2159,20/05/2016 16:25,-33.8553678,121.8650263
2159,20/05/2016 16:56,-33.8553829,121.8649748
2159,20/05/2016 17:55,-33.8553526,121.8649666
2159,20/05/2016 18:26,-33.8553863,121.864993
2159,20/05/2016 18:56,-33.8552157,121.8650271
2159,20/05/2016 19:26,-33.8553955,121.8649852
2159,20/05/2016 19:57,-33.8553431,121.8649886
2159,29/05/2016 7:48,-33.8109008,121.8274685
2159,29/05/2016 8:03,-33.8116882,121.8263088
2159,29/05/2016 8:18,-33.8148222,121.8277214
2159,29/05/2016 8:33,-33.8424077,121.8520139
2159,29/05/2016 8:48,-33.8447319,121.8534199
2159,29/05/2016 9:04,-33.8574765,121.8692826
2159,29/05/2016 9:19,-33.8574705,121.8695662
2159,29/05/2016 9:34,-33.8575581,121.868754
2159,29/05/2016 9:50,-33.857372,121.8692468
2159,29/05/2016 10:05,-33.8574642,121.8692246
2159,29/05/2016 10:20,-33.8576472,121.8692572
2159,29/05/2016 10:50,-33.8576398,121.8696857
2159,29/05/2016 11:20,-33.8574879,121.869358
2159,29/05/2016 11:51,-33.8575591,121.8687307
2159,29/05/2016 12:21,-33.8575144,121.8692
2159,29/05/2016 12:51,-33.8574996,121.8692409
2159,29/05/2016 13:22,-33.8575642,121.8691576
2159,29/05/2016 13:52,-33.8574953,121.8690905
2159,29/05/2016 14:22,-33.8574807,121.8691614
2159,29/05/2016 14:52,-33.8573987,121.8691462
2159,29/05/2016 15:22,-33.857461,121.8691608
2159,29/05/2016 15:52,-33.857388,121.8691513
2159,29/05/2016 16:22,-33.8572881,121.8692906
2159,1/06/2016 6:01,-33.7867783,121.8738046
2159,1/06/2016 6:16,-33.787111,121.8750273
2159,1/06/2016 6:31,-33.7871202,121.8750166
2159,1/06/2016 6:46,-33.7870447,121.875046
2159,1/06/2016 7:01,-33.7864921,121.874059
2159,1/06/2016 7:16,-33.7865858,121.8741432
2159,1/06/2016 7:32,-33.7865349,121.8742044
2159,1/06/2016 7:47,-33.789109,121.8695504
2159,1/06/2016 8:02,-33.7933325,121.8684425
2159,1/06/2016 8:17,-33.7987065,121.8660341
2159,1/06/2016 8:32,-33.8184418,121.8546333
2159,1/06/2016 8:48,-33.8439003,121.8509844
2159,1/06/2016 9:03,-33.8567299,121.8645765
2159,1/06/2016 9:18,-33.8577187,121.8663439
2159,1/06/2016 9:33,-33.8549988,121.8647199
2159,1/06/2016 9:48,-33.8550736,121.8646161
2159,1/06/2016 10:03,-33.8551253,121.864623
2159,1/06/2016 10:18,-33.8549851,121.8647647
2159,1/06/2016 10:48,-33.8550559,121.864732
2159,1/06/2016 11:18,-33.8551351,121.8647721
2159,1/06/2016 11:49,-33.8550782,121.8647613
2159,1/06/2016 12:20,-33.8549703,121.8647503
2159,1/06/2016 12:50,-33.8551408,121.864729
2159,1/06/2016 13:20,-33.854987,121.8646816
2159,1/06/2016 13:50,-33.8550238,121.8647056
2159,1/06/2016 14:20,-33.8550204,121.8646996
2159,1/06/2016 14:51,-33.8549921,121.86472
2159,1/06/2016 15:21,-33.8551715,121.8648183
2159,1/06/2016 15:51,-33.8550753,121.8647894
2159,1/06/2016 16:21,-33.8550736,121.8647023
2159,1/06/2016 16:51,-33.8548469,121.8649153
